Product ID,Customer ID,Sales Person ID,Quantity Sold,Payment Method,Quantity Returned,Order Date
48,333,3,11,Online Payment,4,11/22/2023
48,420,10,11,Debit Card,2,8/27/2023
58,125,8,26,Online Payment,5,10/11/2023
71,94,6,45,Cash,5,11/13/2023
23,361,2,13,Cash,2,5/8/2023
47,373,8,9,Debit Card,0,4/26/2023
23,528,9,4,Cash,0,9/12/2023
49,519,8,45,Credit Card,5,6/1/2023
12,456,9,57,Credit Card,5,7/14/2023
16,48,1,31,Cash,5,9/28/2023
83,340,10,36,Credit Card,5,10/28/2023
69,309,4,29,Debit Card,3,1/31/2023
1,370,9,5,Online Payment,0,7/19/2023
9,381,1,20,Cash,4,7/5/2023
33,237,4,50,Credit Card,5,3/27/2023
14,3,8,4,Credit Card,0,4/15/2023
84,8,6,18,Debit Card,2,4/13/2023
83,32,3,3,Cash,0,1/14/2023
75,297,9,27,Online Payment,2,11/25/2023
65,333,8,42,Credit Card,3,5/23/2023
1,77,3,1,Debit Card,0,8/12/2023
14,440,10,28,Cash,5,4/26/2023
84,156,3,8,Debit Card,0,12/14/2023
10,236,3,9,Cash,0,11/5/2023
45,453,8,27,Online Payment,5,8/8/2023
95,557,10,18,Online Payment,1,4/10/2023
44,271,9,53,Debit Card,1,4/1/2023
74,235,4,34,Cash,3,9/30/2023
93,536,7,7,Cash,0,4/30/2023
64,152,3,12,Cash,5,5/10/2023
65,229,2,54,Online Payment,3,7/23/2023
62,29,3,42,Cash,5,11/12/2023
1,236,10,51,Cash,1,4/24/2023
92,245,7,3,Credit Card,0,4/17/2023
75,585,8,17,Credit Card,5,12/8/2023
54,338,7,21,Debit Card,5,5/27/2023
61,392,9,45,Cash,2,7/8/2023
94,496,4,1,Debit Card,0,2/13/2023
54,452,9,58,Online Payment,5,9/29/2023
42,466,9,41,Debit Card,2,1/30/2023
88,245,5,59,Cash,2,6/11/2023
93,362,10,21,Credit Card,5,3/18/2023
4,280,2,23,Cash,2,9/10/2023
92,313,8,14,Online Payment,1,3/10/2023
65,276,10,11,Online Payment,3,9/23/2023
15,104,7,35,Online Payment,1,11/16/2023
54,252,8,42,Debit Card,2,9/21/2023
78,400,3,50,Credit Card,4,11/18/2023
82,552,4,28,Credit Card,5,3/23/2023
15,159,8,34,Online Payment,4,4/17/2023
92,444,1,29,Credit Card,2,12/1/2023
76,323,8,1,Cash,0,5/25/2023
78,307,6,14,Credit Card,4,9/10/2023
90,492,9,55,Debit Card,4,7/23/2023
51,412,7,16,Cash,5,6/21/2023
44,323,6,60,Credit Card,2,9/8/2023
31,502,8,35,Online Payment,4,6/21/2023
85,493,1,18,Online Payment,2,9/30/2023
4,398,4,38,Credit Card,4,8/29/2023
71,396,7,8,Cash,0,12/25/2023
22,483,7,8,Debit Card,0,10/30/2023
41,593,9,30,Cash,5,6/9/2023
32,371,5,40,Online Payment,2,3/23/2023
72,465,8,56,Debit Card,3,10/29/2023
18,146,3,40,Cash,1,7/30/2023
50,304,4,22,Online Payment,2,6/22/2023
45,301,6,48,Online Payment,5,11/26/2023
62,18,2,6,Online Payment,0,5/13/2023
31,590,9,11,Credit Card,2,2/6/2023
14,262,10,53,Debit Card,5,10/14/2023
42,401,7,11,Credit Card,5,3/26/2023
49,525,1,27,Cash,5,8/27/2023
95,427,10,35,Online Payment,1,7/5/2023
33,500,2,46,Credit Card,3,5/1/2023
36,587,5,20,Debit Card,1,12/26/2023
62,267,8,46,Debit Card,2,8/17/2023
2,471,10,3,Online Payment,0,10/20/2023
94,523,1,1,Cash,0,2/10/2023
50,397,6,35,Online Payment,2,11/20/2023
33,67,5,30,Online Payment,1,12/22/2023
30,178,8,21,Cash,3,1/9/2023
41,511,9,33,Cash,3,1/13/2023
64,65,2,6,Debit Card,0,12/29/2023
21,276,7,54,Cash,5,1/28/2023
49,32,8,47,Cash,2,9/21/2023
95,285,1,45,Cash,5,9/28/2023
64,434,1,37,Credit Card,4,9/29/2023
27,550,1,44,Debit Card,3,11/1/2023
27,416,8,43,Credit Card,2,4/1/2023
80,44,10,10,Debit Card,0,12/29/2023
22,2,10,8,Credit Card,0,8/4/2023
71,367,1,27,Cash,1,6/14/2023
37,125,10,26,Debit Card,3,9/10/2023
8,267,4,43,Online Payment,4,5/5/2023
76,266,10,45,Debit Card,5,7/15/2023
58,224,2,34,Credit Card,1,2/6/2023
14,447,9,44,Cash,2,2/5/2023
38,191,4,29,Online Payment,4,7/7/2023
5,535,3,3,Credit Card,0,4/25/2023
47,128,1,25,Debit Card,2,10/7/2023
64,166,1,14,Online Payment,4,7/12/2023
30,193,7,15,Online Payment,3,7/1/2023
75,449,5,59,Online Payment,2,12/9/2023
11,13,4,54,Cash,3,1/24/2023
100,3,8,15,Cash,5,5/1/2023
59,564,3,24,Debit Card,1,7/30/2023
23,499,3,58,Online Payment,2,9/12/2023
28,190,3,12,Online Payment,3,8/2/2023
29,211,2,27,Credit Card,5,12/3/2023
38,70,3,1,Online Payment,0,7/3/2023
47,555,4,25,Debit Card,4,5/25/2023
7,451,6,53,Online Payment,5,8/30/2023
31,394,8,22,Credit Card,1,7/4/2023
29,527,1,44,Cash,5,2/19/2023
21,305,5,16,Cash,5,9/16/2023
67,176,9,6,Online Payment,0,7/29/2023
80,90,7,47,Credit Card,1,3/29/2023
70,15,1,17,Cash,1,9/4/2023
20,145,10,35,Debit Card,3,1/20/2023
79,451,10,28,Debit Card,5,6/24/2023
63,9,9,42,Cash,5,8/9/2023
80,276,1,10,Cash,0,4/4/2023
6,534,2,58,Online Payment,5,4/8/2023
23,308,4,46,Credit Card,1,8/19/2023
3,217,2,3,Debit Card,0,3/30/2023
36,186,7,37,Cash,1,9/21/2023
98,167,1,40,Online Payment,5,1/14/2023
63,415,6,32,Online Payment,5,4/21/2023
56,365,3,41,Cash,4,2/12/2023
87,23,2,30,Online Payment,3,5/30/2023
26,366,4,7,Credit Card,0,5/11/2023
81,238,9,9,Cash,0,6/11/2023
80,340,6,12,Debit Card,1,5/15/2023
57,75,4,31,Debit Card,3,2/25/2023
30,327,7,10,Online Payment,0,8/18/2023
76,465,8,52,Online Payment,1,5/30/2023
97,515,1,13,Debit Card,5,6/27/2023
69,305,5,9,Debit Card,0,2/20/2023
85,571,2,33,Cash,4,6/11/2023
30,229,7,16,Online Payment,2,3/3/2023
45,526,10,23,Online Payment,5,3/31/2023
73,139,6,26,Debit Card,3,1/15/2023
92,506,2,35,Cash,2,5/26/2023
58,216,4,55,Credit Card,2,6/29/2023
45,283,4,10,Online Payment,0,11/19/2023
55,386,5,7,Debit Card,0,9/13/2023
85,385,7,42,Cash,5,6/26/2023
26,90,3,36,Online Payment,3,2/14/2023
55,401,5,36,Online Payment,2,9/23/2023
15,544,5,35,Cash,5,5/8/2023
22,86,10,23,Credit Card,2,4/11/2023
22,584,1,48,Online Payment,2,8/21/2023
65,534,1,1,Credit Card,0,2/20/2023
70,68,2,33,Online Payment,5,10/12/2023
32,246,4,14,Cash,3,10/2/2023
100,483,9,52,Credit Card,3,4/26/2023
90,412,1,40,Cash,5,1/15/2023
43,398,3,27,Debit Card,1,3/17/2023
98,156,1,35,Cash,3,7/23/2023
87,262,4,44,Online Payment,4,4/24/2023
56,284,7,48,Cash,5,4/12/2023
77,158,10,24,Online Payment,5,4/3/2023
89,173,1,9,Online Payment,0,2/1/2023
79,171,8,32,Credit Card,3,6/28/2023
4,553,2,53,Cash,5,2/14/2023
11,569,8,55,Cash,1,7/26/2023
34,195,4,46,Cash,5,7/9/2023
32,86,9,3,Debit Card,0,10/18/2023
21,118,6,58,Online Payment,3,5/5/2023
45,275,5,26,Debit Card,4,12/5/2023
50,360,8,5,Credit Card,0,3/11/2023
16,595,8,41,Online Payment,5,4/29/2023
53,447,3,59,Debit Card,3,7/15/2023
10,151,1,5,Credit Card,0,2/10/2023
14,179,5,24,Cash,2,1/2/2023
47,452,8,22,Credit Card,3,3/21/2023
6,330,6,57,Credit Card,1,3/27/2023
4,495,4,26,Online Payment,3,5/21/2023
29,365,3,38,Cash,4,7/28/2023
29,111,8,57,Online Payment,3,12/9/2023
11,351,2,2,Debit Card,0,12/3/2023
5,8,6,1,Cash,0,3/11/2023
7,30,4,1,Cash,0,5/25/2023
42,324,5,39,Cash,2,11/9/2023
38,11,1,46,Credit Card,4,5/10/2023
63,514,7,57,Online Payment,5,3/31/2023
92,223,2,5,Cash,0,5/1/2023
27,360,10,9,Online Payment,0,3/17/2023
64,330,5,16,Debit Card,5,12/2/2023
39,156,9,6,Online Payment,0,9/6/2023
22,495,10,21,Cash,4,7/19/2023
93,218,1,41,Online Payment,5,10/22/2023
61,431,7,21,Cash,5,12/16/2023
35,65,9,5,Cash,0,1/22/2023
72,177,1,19,Credit Card,1,9/19/2023
16,451,2,52,Credit Card,3,5/27/2023
49,439,2,31,Cash,1,4/10/2023
73,1,2,28,Cash,4,4/23/2023
26,494,5,46,Cash,4,5/31/2023
33,181,5,10,Cash,0,4/15/2023
30,456,3,43,Debit Card,1,2/2/2023
25,281,4,20,Cash,1,9/1/2023
29,434,2,52,Credit Card,4,1/23/2023
49,35,3,27,Cash,3,1/1/2023
22,363,9,44,Credit Card,5,12/27/2023
16,452,3,35,Debit Card,1,12/29/2023
48,137,1,55,Online Payment,5,8/16/2023
22,462,7,44,Cash,5,11/16/2023
15,200,10,15,Online Payment,3,2/21/2023
78,375,6,56,Online Payment,1,3/30/2023
48,76,1,41,Debit Card,5,12/12/2023
24,494,9,31,Online Payment,5,8/6/2023
74,377,2,28,Credit Card,1,1/1/2023
86,193,4,47,Online Payment,4,7/29/2023
49,594,8,7,Online Payment,0,10/8/2023
66,118,2,10,Credit Card,0,2/19/2023
82,17,7,48,Credit Card,5,8/17/2023
79,163,8,13,Online Payment,2,11/12/2023
17,21,1,21,Cash,3,8/31/2023
89,72,6,23,Credit Card,3,4/22/2023
11,166,10,43,Online Payment,1,12/24/2023
59,186,7,32,Online Payment,2,9/15/2023
9,305,9,16,Online Payment,5,3/8/2023
55,121,6,32,Online Payment,4,3/4/2023
95,220,7,27,Debit Card,2,8/15/2023
100,572,7,19,Debit Card,3,7/8/2023
17,301,8,9,Online Payment,0,1/15/2023
93,445,3,48,Online Payment,5,9/12/2023
65,208,3,37,Credit Card,3,7/12/2023
47,331,1,47,Credit Card,2,8/20/2023
27,222,3,45,Credit Card,2,12/11/2023
19,317,2,15,Online Payment,4,5/1/2023
17,572,9,4,Cash,0,12/1/2023
60,100,3,30,Credit Card,5,8/4/2023
72,48,7,2,Credit Card,0,12/8/2023
28,36,9,4,Credit Card,0,4/3/2023
40,404,7,43,Cash,5,9/21/2023
33,595,2,44,Credit Card,3,10/6/2023
66,2,6,58,Online Payment,5,12/10/2023
46,589,4,47,Cash,1,9/22/2023
65,380,10,33,Debit Card,3,5/19/2023
86,46,9,48,Online Payment,5,2/16/2023
33,312,1,20,Credit Card,3,11/7/2023
82,101,2,27,Debit Card,3,3/23/2023
50,577,1,47,Credit Card,5,11/21/2023
72,510,2,35,Debit Card,5,3/27/2023
3,432,9,21,Debit Card,4,3/1/2023
19,244,8,17,Debit Card,1,3/2/2023
33,63,7,11,Cash,2,4/19/2023
43,221,5,35,Cash,1,7/20/2023
39,557,8,15,Credit Card,3,7/5/2023
76,174,4,41,Cash,5,4/29/2023
28,368,7,47,Online Payment,4,6/23/2023
88,133,6,45,Debit Card,2,4/25/2023
59,6,10,46,Credit Card,3,3/16/2023
6,248,8,17,Online Payment,4,5/14/2023
31,49,10,60,Cash,5,3/22/2023
91,407,5,50,Credit Card,3,2/22/2023
15,390,9,34,Online Payment,1,6/29/2023
59,522,2,52,Online Payment,3,7/5/2023
68,397,9,41,Credit Card,3,11/2/2023
82,207,1,23,Credit Card,5,12/11/2023
81,435,6,38,Debit Card,2,3/5/2023
28,179,7,40,Online Payment,4,7/18/2023
15,174,6,57,Cash,2,3/28/2023
55,561,5,34,Credit Card,4,10/24/2023
73,591,6,55,Online Payment,2,6/17/2023
95,381,6,56,Online Payment,3,6/1/2023
7,556,6,60,Debit Card,3,4/18/2023
62,263,6,27,Credit Card,5,3/26/2023
36,558,8,49,Online Payment,1,5/16/2023
12,5,4,41,Online Payment,5,9/9/2023
82,376,6,21,Credit Card,1,4/30/2023
89,184,5,30,Credit Card,2,6/29/2023
24,522,4,18,Debit Card,4,9/21/2023
94,95,9,24,Online Payment,3,2/21/2023
79,418,8,10,Debit Card,0,9/29/2023
76,451,2,19,Online Payment,4,6/17/2023
10,394,5,58,Online Payment,1,5/27/2023
65,111,3,13,Credit Card,2,6/24/2023
73,223,9,9,Online Payment,0,6/8/2023
19,505,7,34,Online Payment,1,10/10/2023
7,170,7,3,Credit Card,0,3/23/2023
21,54,3,51,Debit Card,1,12/13/2023
23,498,5,25,Credit Card,1,8/27/2023
10,234,10,42,Credit Card,1,1/20/2023
79,21,10,41,Cash,4,4/10/2023
53,142,7,3,Debit Card,0,8/10/2023
67,248,4,3,Cash,0,7/22/2023
74,546,10,59,Cash,1,10/17/2023
61,290,10,2,Online Payment,0,1/20/2023
65,194,9,47,Cash,5,9/13/2023
27,449,7,48,Cash,3,7/7/2023
78,154,6,39,Credit Card,5,8/12/2023
79,516,4,16,Online Payment,4,12/2/2023
30,453,8,7,Online Payment,0,1/19/2023
26,14,5,55,Cash,3,6/10/2023
58,162,5,4,Online Payment,0,8/30/2023
92,232,3,55,Credit Card,5,8/21/2023
71,166,7,17,Online Payment,5,12/30/2023
17,438,9,42,Debit Card,2,3/9/2023
34,538,6,16,Online Payment,3,1/11/2023
52,372,10,44,Cash,1,1/6/2023
100,139,4,21,Credit Card,2,8/20/2023
2,543,2,16,Debit Card,5,4/8/2023
28,471,6,32,Online Payment,3,12/13/2023
72,385,6,23,Cash,2,3/10/2023
37,576,8,17,Cash,3,1/27/2023
36,70,6,22,Credit Card,3,11/14/2023
35,544,9,30,Cash,1,1/13/2023
29,467,3,38,Cash,4,4/16/2023
66,272,2,2,Debit Card,0,5/10/2023
35,218,8,40,Debit Card,5,1/9/2023
24,428,2,2,Cash,0,10/3/2023
15,65,1,16,Debit Card,3,4/27/2023
52,509,10,21,Debit Card,3,11/26/2023
35,444,6,57,Debit Card,2,6/2/2023
95,154,6,7,Online Payment,0,2/9/2023
3,167,6,50,Cash,3,5/28/2023
92,111,2,60,Cash,5,6/8/2023
56,133,10,44,Debit Card,2,10/14/2023
82,483,2,54,Credit Card,1,5/9/2023
2,30,2,51,Debit Card,2,10/19/2023
74,290,2,15,Cash,5,3/21/2023
70,159,8,40,Credit Card,3,9/27/2023
37,546,1,24,Cash,3,12/24/2023
53,465,2,3,Cash,0,11/24/2023
86,174,5,8,Debit Card,0,11/1/2023
47,266,4,32,Debit Card,5,4/7/2023
58,549,10,50,Credit Card,5,3/5/2023
92,100,2,10,Credit Card,0,12/4/2023
43,335,2,21,Cash,2,8/23/2023
11,57,6,46,Debit Card,1,6/22/2023
1,405,2,44,Cash,4,11/16/2023
6,131,9,57,Credit Card,2,12/9/2023
2,479,5,20,Debit Card,4,5/30/2023
97,75,9,36,Credit Card,1,5/2/2023
58,564,6,47,Credit Card,1,11/16/2023
81,549,6,23,Online Payment,2,6/25/2023
91,338,5,41,Online Payment,5,7/27/2023
100,459,4,16,Cash,3,10/14/2023
22,442,9,25,Debit Card,1,2/27/2023
23,251,6,49,Credit Card,2,11/12/2023
11,87,10,20,Online Payment,4,8/10/2023
36,289,7,10,Cash,0,2/7/2023
79,332,7,41,Debit Card,2,10/13/2023
63,487,3,25,Credit Card,4,10/30/2023
82,222,4,23,Cash,2,4/20/2023
79,427,1,43,Online Payment,1,6/25/2023
91,494,1,28,Credit Card,5,8/29/2023
26,500,8,34,Cash,1,11/24/2023
45,288,6,17,Online Payment,3,2/15/2023
17,53,3,5,Debit Card,0,2/23/2023
94,270,4,49,Credit Card,5,11/2/2023
28,559,6,32,Debit Card,2,4/28/2023
100,4,7,36,Debit Card,2,7/27/2023
7,250,4,29,Cash,1,4/7/2023
32,149,7,33,Cash,5,9/11/2023
79,576,2,33,Credit Card,3,7/14/2023
17,485,6,46,Credit Card,5,5/13/2023
56,389,6,3,Credit Card,0,10/26/2023
52,435,1,49,Credit Card,5,9/21/2023
97,567,2,22,Debit Card,1,6/9/2023
66,557,5,15,Cash,2,12/28/2023
46,321,10,8,Online Payment,0,8/11/2023
59,494,2,38,Debit Card,2,5/11/2023
84,191,2,23,Debit Card,4,10/26/2023
9,550,9,27,Cash,1,1/27/2023
96,14,3,55,Cash,2,12/7/2023
82,507,9,46,Online Payment,3,5/22/2023
94,58,9,35,Online Payment,3,7/11/2023
11,321,1,59,Cash,4,1/6/2023
57,596,8,56,Cash,4,2/13/2023
69,532,8,11,Online Payment,2,2/27/2023
33,462,3,19,Cash,2,2/22/2023
22,354,2,50,Credit Card,3,9/16/2023
44,131,5,26,Debit Card,3,4/10/2023
45,105,4,27,Debit Card,3,4/18/2023
32,461,9,37,Credit Card,2,12/9/2023
11,416,10,2,Credit Card,0,2/19/2023
43,81,1,32,Cash,4,11/8/2023
64,595,4,19,Online Payment,2,12/21/2023
86,345,10,51,Online Payment,2,4/3/2023
41,164,5,35,Credit Card,5,3/4/2023
47,436,9,37,Debit Card,5,5/16/2023
35,409,7,41,Debit Card,4,5/13/2023
39,413,10,60,Online Payment,3,9/23/2023
29,132,10,28,Cash,5,7/14/2023
61,50,2,32,Cash,3,3/28/2023
4,408,1,4,Debit Card,0,12/2/2023
76,341,3,34,Online Payment,4,10/21/2023
54,371,9,20,Online Payment,2,4/2/2023
64,6,6,43,Online Payment,5,8/18/2023
25,371,6,46,Online Payment,4,1/18/2023
21,572,4,36,Cash,5,11/25/2023
79,589,1,49,Debit Card,4,7/19/2023
89,231,6,14,Online Payment,3,9/17/2023
74,137,3,35,Online Payment,2,3/17/2023
75,527,3,33,Cash,1,7/31/2023
94,385,3,37,Debit Card,1,7/9/2023
84,571,3,52,Debit Card,5,11/21/2023
74,575,4,25,Credit Card,3,5/25/2023
46,264,4,35,Online Payment,4,3/9/2023
25,476,8,33,Online Payment,1,6/3/2023
94,128,7,57,Debit Card,2,7/2/2023
22,219,2,60,Online Payment,3,7/12/2023
34,384,1,28,Cash,5,3/20/2023
92,66,7,35,Cash,2,11/16/2023
14,58,5,34,Cash,3,6/23/2023
54,137,3,36,Online Payment,2,8/1/2023
93,429,1,25,Cash,1,5/30/2023
8,514,3,47,Cash,5,9/30/2023
44,233,2,3,Online Payment,0,4/28/2023
92,111,2,27,Debit Card,3,3/30/2023
76,337,6,20,Cash,5,2/16/2023
26,314,3,6,Credit Card,0,7/20/2023
87,320,1,37,Cash,3,10/10/2023
47,494,7,21,Credit Card,3,6/29/2023
11,227,10,31,Credit Card,4,11/4/2023
15,141,9,5,Online Payment,0,6/11/2023
38,141,8,1,Online Payment,0,8/30/2023
1,255,8,32,Cash,4,11/29/2023
1,560,5,60,Debit Card,1,10/12/2023
42,40,9,1,Credit Card,0,4/16/2023
98,400,8,48,Online Payment,4,5/3/2023
9,507,8,18,Debit Card,1,2/3/2023
93,138,3,19,Debit Card,5,2/7/2023
19,3,4,36,Online Payment,5,10/25/2023
13,391,4,50,Credit Card,4,2/28/2023
64,533,4,34,Credit Card,5,9/7/2023
66,194,3,34,Cash,3,11/21/2023
97,86,10,8,Debit Card,0,3/29/2023
35,114,4,33,Credit Card,4,7/12/2023
57,60,2,27,Online Payment,1,7/27/2023
97,312,7,46,Debit Card,1,3/11/2023
87,202,1,16,Online Payment,4,1/23/2023
89,206,3,59,Credit Card,3,6/28/2023
38,483,1,48,Cash,3,3/14/2023
64,258,7,3,Credit Card,0,7/24/2023
89,39,10,13,Debit Card,5,10/18/2023
13,105,1,40,Debit Card,3,7/6/2023
88,369,5,25,Online Payment,4,2/20/2023
80,53,9,37,Cash,5,1/11/2023
17,539,7,3,Credit Card,0,4/3/2023
10,465,3,18,Online Payment,4,3/14/2023
35,575,5,31,Credit Card,5,3/18/2023
4,229,5,35,Debit Card,1,8/22/2023
67,49,7,45,Cash,5,1/13/2023
31,144,6,15,Cash,3,5/13/2023
75,422,6,30,Online Payment,2,5/16/2023
65,282,7,59,Credit Card,1,10/29/2023
35,544,10,29,Online Payment,3,7/6/2023
75,158,6,10,Cash,0,5/1/2023
59,355,4,30,Debit Card,1,11/3/2023
31,350,9,33,Credit Card,1,5/8/2023
89,387,5,36,Credit Card,5,8/8/2023
51,202,7,21,Online Payment,5,5/11/2023
96,162,8,50,Cash,2,5/6/2023
59,216,4,5,Debit Card,0,2/3/2023
24,109,9,44,Debit Card,1,4/28/2023
34,554,2,46,Online Payment,5,9/4/2023
8,479,5,54,Debit Card,4,6/7/2023
63,577,5,39,Debit Card,2,12/11/2023
76,488,8,15,Online Payment,4,1/29/2023
80,246,10,7,Online Payment,0,9/25/2023
87,105,2,38,Credit Card,2,10/31/2023
60,269,5,25,Credit Card,2,7/10/2023
95,169,7,10,Online Payment,0,12/23/2023
87,375,9,7,Credit Card,0,8/29/2023
28,224,1,24,Online Payment,2,9/6/2023
22,506,4,11,Cash,3,5/4/2023
43,175,4,54,Cash,2,8/17/2023
49,501,3,52,Cash,1,5/17/2023
42,176,10,46,Cash,2,11/2/2023
91,59,5,18,Debit Card,3,6/17/2023
32,43,9,15,Debit Card,4,2/6/2023
1,24,7,8,Online Payment,0,10/18/2023
87,53,6,49,Debit Card,1,2/16/2023
95,11,9,39,Cash,2,9/24/2023
98,340,1,11,Credit Card,1,1/7/2023
61,50,10,26,Cash,3,3/1/2023
47,181,4,7,Cash,0,7/26/2023
88,542,10,21,Online Payment,1,8/8/2023
34,66,9,25,Credit Card,2,5/23/2023
92,303,9,18,Cash,3,11/8/2023
61,411,3,55,Online Payment,4,12/12/2023
17,527,10,50,Cash,1,4/4/2023
37,576,5,4,Credit Card,0,1/10/2023
70,374,8,56,Online Payment,4,1/31/2023
51,492,4,60,Debit Card,4,8/6/2023
62,124,5,41,Debit Card,2,2/10/2023
89,502,9,54,Credit Card,2,9/13/2023
68,394,1,2,Online Payment,0,4/30/2023
96,43,1,25,Cash,3,6/15/2023
21,495,8,15,Credit Card,2,5/30/2023
36,34,5,32,Cash,3,4/23/2023
82,380,2,30,Credit Card,3,11/20/2023
98,425,1,24,Credit Card,5,5/6/2023
20,268,2,60,Debit Card,3,7/5/2023
79,1,7,1,Cash,0,1/24/2023
97,435,7,17,Online Payment,1,10/24/2023
62,369,9,7,Online Payment,0,4/2/2023
90,87,5,11,Credit Card,3,4/17/2023
80,77,7,60,Debit Card,2,9/29/2023
13,163,9,10,Debit Card,0,5/9/2023
76,357,2,39,Online Payment,5,6/10/2023
97,478,10,41,Cash,3,11/3/2023
11,426,8,15,Debit Card,2,12/1/2023
51,282,6,7,Cash,0,5/7/2023
63,26,5,14,Credit Card,1,1/22/2023
22,31,4,43,Cash,4,2/1/2023
83,288,10,25,Online Payment,4,1/31/2023
47,428,8,42,Debit Card,5,1/16/2023
68,508,5,49,Online Payment,2,5/2/2023
84,132,9,40,Online Payment,1,11/30/2023
32,243,9,42,Debit Card,3,8/10/2023
100,359,5,8,Credit Card,0,11/20/2023
97,29,2,1,Credit Card,0,2/22/2023
55,304,10,30,Cash,5,10/17/2023
35,499,5,49,Credit Card,2,1/21/2023
73,534,5,25,Cash,3,12/9/2023
6,46,9,59,Cash,2,12/22/2023
84,599,10,47,Debit Card,4,4/28/2023
37,402,10,60,Cash,2,8/18/2023
32,133,7,5,Credit Card,0,10/28/2023
21,145,8,45,Online Payment,5,4/13/2023
26,107,6,46,Debit Card,5,12/10/2023
2,530,6,11,Online Payment,5,11/12/2023
55,286,3,60,Online Payment,5,8/22/2023
83,205,5,36,Cash,5,11/26/2023
47,400,3,51,Debit Card,1,11/7/2023
43,424,1,10,Online Payment,0,10/10/2023
64,389,9,25,Online Payment,2,11/20/2023
47,181,1,31,Debit Card,1,3/28/2023
48,213,2,57,Debit Card,1,9/12/2023
31,106,1,33,Cash,2,7/20/2023
58,45,5,2,Online Payment,0,11/7/2023
93,252,1,38,Credit Card,4,5/6/2023
90,30,3,27,Debit Card,1,12/14/2023
41,95,7,11,Credit Card,2,8/3/2023
30,353,7,3,Debit Card,0,3/25/2023
94,354,4,29,Debit Card,2,11/16/2023
73,183,3,10,Debit Card,0,3/22/2023
20,528,10,59,Online Payment,1,2/23/2023
26,541,5,15,Credit Card,4,8/28/2023
59,529,8,43,Online Payment,1,6/23/2023
4,591,2,37,Cash,3,12/9/2023
48,205,4,41,Credit Card,5,5/27/2023
87,269,2,46,Cash,3,11/14/2023
50,60,5,60,Online Payment,4,11/14/2023
16,101,8,9,Cash,0,10/3/2023
35,77,3,9,Cash,0,3/2/2023
23,507,3,35,Cash,2,2/1/2023
25,379,8,45,Cash,4,4/13/2023
43,145,10,36,Online Payment,3,10/17/2023
60,219,1,3,Cash,0,12/30/2023
90,351,10,1,Credit Card,0,10/9/2023
31,254,1,8,Credit Card,0,10/9/2023
96,223,9,19,Credit Card,2,5/26/2023
55,381,10,8,Online Payment,0,11/24/2023
15,393,5,26,Credit Card,2,5/8/2023
20,347,5,10,Credit Card,0,9/21/2023
12,422,8,59,Credit Card,5,5/8/2023
64,126,4,8,Credit Card,0,4/24/2023
85,448,8,11,Cash,5,9/5/2023
62,337,2,60,Online Payment,5,12/9/2023
35,584,10,42,Credit Card,2,6/18/2023
37,235,9,59,Credit Card,3,5/9/2023
18,564,6,20,Debit Card,1,12/11/2023
44,212,4,26,Cash,3,11/11/2023
78,578,6,10,Credit Card,0,9/9/2023
34,423,10,1,Cash,0,3/17/2023
38,257,5,54,Online Payment,4,9/2/2023
18,234,7,52,Online Payment,5,11/29/2023
85,434,6,9,Online Payment,0,1/7/2023
16,198,5,26,Cash,4,11/5/2023
5,551,2,20,Credit Card,3,10/22/2023
88,33,7,29,Credit Card,2,12/9/2023
37,489,10,13,Online Payment,3,11/9/2023
23,102,8,42,Debit Card,3,9/9/2023
63,479,3,8,Cash,0,6/14/2023
91,589,8,28,Online Payment,3,2/26/2023
83,327,5,38,Credit Card,4,5/3/2023
19,185,10,13,Cash,3,1/29/2023
99,271,2,13,Credit Card,1,2/21/2023
85,526,3,29,Online Payment,3,3/31/2023
86,166,3,20,Online Payment,1,7/25/2023
22,195,1,51,Online Payment,5,2/19/2023
66,293,7,48,Debit Card,2,7/7/2023
74,151,7,9,Online Payment,0,5/1/2023
57,3,8,42,Cash,2,8/16/2023
74,440,5,45,Online Payment,3,1/18/2023
7,445,1,36,Cash,3,6/22/2023
49,232,10,22,Online Payment,1,10/5/2023
12,502,2,46,Online Payment,3,6/21/2023
74,484,5,7,Credit Card,0,7/29/2023
72,463,6,26,Debit Card,3,2/27/2023
67,400,6,4,Credit Card,0,9/10/2023
40,92,9,59,Cash,4,7/14/2023
12,555,5,37,Cash,2,11/29/2023
5,71,8,24,Debit Card,4,5/31/2023
86,207,2,42,Debit Card,4,2/3/2023
89,258,2,45,Cash,2,8/25/2023
47,589,7,28,Credit Card,3,11/26/2023
70,368,1,17,Debit Card,5,8/24/2023
22,378,10,51,Online Payment,3,4/3/2023
13,135,1,4,Debit Card,0,11/15/2023
28,433,3,8,Online Payment,0,12/16/2023
37,164,5,24,Online Payment,3,6/27/2023
68,120,7,52,Cash,2,9/4/2023
84,378,10,41,Credit Card,2,6/11/2023
15,30,5,51,Debit Card,2,8/1/2023
47,214,2,35,Debit Card,2,5/8/2023
34,499,3,25,Credit Card,5,8/5/2023
37,68,4,24,Cash,4,3/29/2023
11,241,4,33,Cash,1,1/18/2023
84,163,6,31,Online Payment,1,11/17/2023
20,211,4,2,Debit Card,0,12/13/2023
85,456,3,15,Cash,1,1/9/2023
18,12,4,9,Online Payment,0,4/17/2023
1,123,8,50,Cash,2,8/26/2023
